"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.530369320E-1,-6.544370055E-1,-9.994221687E0,7.387840003E-2
9.555255780E-1,-5.611169338E-1,-9.987043381E0,1.073779166E-1
9.580142240E-1,-4.316053987E-1,-9.975079536E0,1.603191197E-1
9.605028690E-1,-3.741776347E-1,-9.955936432E0,1.890329868E-1
9.629915150E-1,-2.976073027E-1,-9.920044899E0,1.842473447E-1
9.654802130E-1,-2.282154560E-1,-9.903294563E0,1.962114573E-1
9.679688590E-1,-2.090728730E-1,-9.893723488E0,2.057827413E-1
9.704575050E-1,-1.585244983E-1,-9.876974106E0,2.033899277E-1
9.729461510E-1,-1.899302900E-1,-9.841081619E0,1.890329868E-1
9.754347960E-1,-1.779661775E-1,-9.800403595E0,1.507478207E-1
9.779234420E-1,-1.827518344E-1,-9.812367439E0,1.384846121E-1
9.804121400E-1,-2.497508675E-1,-9.807581902E0,1.001994461E-1
9.828528170E-1,-2.928216755E-1,-9.805189133E0,6.669992954E-2
9.853414630E-1,-4.004986882E-1,-9.843474388E0,2.093719784E-3
9.878301090E-1,-5.371887088E-1,-9.848259926E0,-3.619144112E-2
9.903187550E-1,-6.161518097E-1,-9.888937950E0,-7.686942816E-2
9.928074010E-1,-7.022934556E-1,-9.917651176E0,-1.055833027E-1
9.952960990E-1,-7.911269665E-1,-9.917651176E0,-1.103689447E-1
9.977847440E-1,-8.772686124E-1,-9.939187050E0,-1.609173268E-1
1.000273390E0,-9.227322340E-1,-9.948758125E0,-1.680957973E-1
1.002762036E0,-9.924231768E-1,-9.972686768E0,-9.361918271E-2
1.005250682E0,-9.996016622E-1,-9.936794281E0,-6.490531564E-2
1.007739328E0,-1.018744230E0,-9.924830437E0,-9.870393202E-3
1.010228026E0,-1.018744230E0,-9.884152412E0,1.884347759E-2
1.012670474E0,-9.538389444E-1,-9.872187614E0,2.362912335E-2
1.015159119E0,-9.538389444E-1,-9.865009308E0,2.362912335E-2
1.017647817E0,-8.844470978E-1,-9.826724052E0,-1.704886183E-2
1.020136411E0,-8.365905881E-1,-9.800403595E0,-8.644071966E-2
1.022625057E0,-7.839485407E-1,-9.764211655E0,-1.322034448E-1
1.025113755E0,-7.145566344E-1,-9.716355324E0,-1.345962733E-1
1.027602401E0,-6.999006271E-1,-9.735498428E0,-2.087737769E-1
1.030091046E0,-6.544370055E-1,-9.733105659E0,-2.781656384E-1
1.032579692E0,-6.257231236E-1,-9.697213173E0,-2.973082066E-1
1.035068338E0,-5.898307562E-1,-9.685248375E0,-2.949153781E-1
1.037557036E0,-5.874379873E-1,-9.687641144E0,-3.332005441E-1
1.040045682E0,-5.515456200E-1,-9.646963120E0,-3.882354796E-1
1.042496255E0,-5.467599630E-1,-9.680462837E0,-3.116651475E-1
1.044984901E0,-5.012963414E-1,-9.673284531E0,-2.973082066E-1
1.047473546E0,-5.156532526E-1,-9.663713455E0,-2.662015259E-1
1.049962192E0,-5.108676553E-1,-9.627820969E0,-2.638086975E-1
1.052450838E0,-5.084748268E-1,-9.649356842E0,-2.757728100E-1
1.054939536E0,-5.347958803E-1,-9.673284531E0,-2.279163599E-1
1.057428182E0,-5.826523304E-1,-9.687641144E0,-2.015953064E-1
1.059916828E0,-5.970092416E-1,-9.697213173E0,-1.968096644E-1
1.062405474E0,-6.065805554E-1,-9.692427635E0,-2.135594189E-1
1.064894119E0,-6.448656917E-1,-9.735498428E0,-2.111666054E-1
1.067382765E0,-7.049853802E-1,-9.757033348E0,-2.638086975E-1
1.069871463E0,-7.743772268E-1,-9.795618057E0,-2.901297510E-1
1.072302817E0,-8.222336769E-1,-9.850652695E0,-2.949153781E-1
1.074790682E0,-8.700901270E-1,-9.860223770E0,-2.997010350E-1
1.077278546E0,-9.466604590E-1,-9.939187050E0,-3.068794906E-1
1.079766411E0,-1.009172916E0,-9.977472305E0,-2.973082066E-1
1.082254276E0,-1.018744230E0,-9.967901230E0,-2.829512656E-1
1.084742140E0,-1.023529887E0,-9.987043381E0,-2.494517565E-1
1.087230005E0,-1.037886858E0,-1.000618649E1,-1.944168359E-1
1.089717869E0,-9.828519225E-1,-1.000379372E1,-1.489532143E-1
1.092205734E0,-9.514461160E-1,-9.939187050E0,-1.441675574E-1
1.094693599E0,-9.251250625E-1,-9.948758125E0,-1.031904742E-1
1.097181463E0,-8.868398666E-1,-9.967901230E0,-9.601201117E-2
1.099669328E0,-8.174480200E-1,-9.967901230E0,-7.447660714E-2
1.102118859E0,-7.480561733E-1,-9.946365356E0,-8.644071966E-2
1.104606724E0,-7.313064337E-1,-9.924830437E0,-3.858426586E-2
1.107094588E0,-6.592226624E-1,-9.896116257E0,-6.969095767E-2
1.109582453E0,-5.994020700E-1,-9.865009308E0,-6.251249462E-2
1.112070317E0,-5.180460811E-1,-9.865009308E0,-5.533402413E-2
1.114558182E0,-4.725824594E-1,-9.841081619E0,-1.465603895E-2
1.117046046E0,-3.909274042E-1,-9.824331284E0,-7.447660714E-2
1.119533911E0,-3.239283562E-1,-9.798010826E0,-8.644071966E-2
1.122021776E0,-2.712862790E-1,-9.800403595E0,-1.079761237E-1
1.124509640E0,-2.377867550E-1,-9.805189133E0,-1.513460279E-1
1.126997505E0,-2.473580390E-1,-9.821938515E0,-1.704886109E-1
1.129485369E0,-2.425723970E-1,-9.817152977E0,-1.728814393E-1
1.131935994E0,-2.904288471E-1,-9.824331284E0,-1.872383654E-1
1.134423859E0,-2.856431901E-1,-9.850652695E0,-2.183450609E-1
1.136911724E0,-3.646063507E-1,-9.833903313E0,-2.279163599E-1
1.139399588E0,-3.909274042E-1,-9.884152412E0,-2.279163599E-1
1.141887453E0,-4.510470629E-1,-9.884152412E0,-2.039881349E-1
1.144375317E0,-5.204389095E-1,-9.876974106E0,-1.944168359E-1
1.146863182E0,-5.443671346E-1,-9.893723488E0,-1.872383654E-1
1.149351046E0,-6.257231236E-1,-9.941579819E0,-2.207378894E-1
1.151838911E0,-7.767700553E-1,-9.996614456E0,-2.685943544E-1
1.154326776E0,-8.844470978E-1,-1.004237747E1,-2.566302419E-1
1.156814640E0,-9.972088337E-1,-1.007348442E1,-2.590230405E-1
1.159302505E0,-1.119242787E0,-1.009262657E1,-1.944168359E-1
1.161751411E0,-1.200598717E0,-1.014287567E1,-1.298106313E-1
1.164239276E0,-1.253539920E0,-1.016919708E1,-4.336991161E-2
1.166727140E0,-1.291825175E0,-1.015244770E1,-2.662015148E-2
1.169215005E0,-1.306182027E0,-1.015962601E1,1.049850956E-1
1.171702869E0,-1.294217944E0,-1.014766216E1,1.698904037E-1
1.174190734E0,-1.322931767E0,-1.012612629E1,2.105683982E-1
1.176678599E0,-1.342074394E0,-1.012373352E1,2.488535494E-1
1.179166463E0,-1.334895968E0,-1.009741211E1,2.703889608E-1
1.181654328E0,-1.344467282E0,-1.006869888E1,2.656033039E-1
1.184142192E0,-1.258325577E0,-1.003011417E1,2.560320199E-1
1.186630057E0,-1.224527001E0,-9.987043381E0,2.273181528E-1
1.189117921E0,-1.150349498E0,-9.908080101E0,1.866401732E-1
1.191568078E0,-1.064207911E0,-9.900901794E0,1.456630826E-1
1.194055942E0,-9.756734371E-1,-9.888937950E0,6.430710852E-2
1.196543807E0,-9.634101987E-1,-9.884152412E0,1.645065658E-2
1.199031671E0,-9.131609201E-1,-9.853045464E0,-6.011966988E-2
1.201519536E0,-8.700901270E-1,-9.831509590E0,-9.601201117E-2
1.204007401E0,-8.676972985E-1,-9.819545746E0,-1.369891018E-1
1.206495265E0,-8.078767657E-1,-9.809974670E0,-1.752742529E-1
1.208983130E0,-7.719843984E-1,-9.802796364E0,-2.207378894E-1
1.211470994E0,-7.648059130E-1,-9.795618057E0,-2.590230405E-1
1.213958859E0,-7.576274872E-1,-9.817152977E0,-2.709871531E-1
1.216446724E0,-7.528418303E-1,-9.821938515E0,-2.279163599E-1
1.218934588E0,-7.432705164E-1,-9.824331284E0,-2.231307179E-1
1.221397453E0,-7.360920906E-1,-9.807581902E0,-2.015953064E-1
1.223885317E0,-7.145566344E-1,-9.800403595E0,-2.087737769E-1
1.226373182E0,-7.097710371E-1,-9.781260490E0,-1.896311939E-1
1.228861046E0,-6.879364848E-1,-9.783653259E0,-2.015953064E-1
1.231348911E0,-6.448656917E-1,-9.761818886E0,-1.800599098E-1
1.233836776E0,-6.520441771E-1,-9.774082184E0,-1.944168359E-1
1.236324640E0,-6.975077987E-1,-9.759426117E0,-2.494517565E-1
1.238812505E0,-7.097710371E-1,-9.795618057E0,-2.590230405E-1
1.241300369E0,-6.903293133E-1,-9.807581902E0,-2.901297510E-1
1.243788234E0,-7.097710371E-1,-9.805189133E0,-3.236292601E-1
1.246276099E0,-7.073782086E-1,-9.790832520E0,-2.853440940E-1
1.248763963E0,-6.903293133E-1,-9.776474953E0,-3.260220885E-1
1.251195057E0,-6.927221417E-1,-9.790832520E0,-3.595215976E-1
1.253682921E0,-7.073782086E-1,-9.795618057E0,-3.643072546E-1
1.256170786E0,-6.879364848E-1,-9.833903313E0,-3.427718580E-1
1.258658651E0,-7.097710371E-1,-9.814760208E0,-3.714857101E-1
1.261146515E0,-7.241279483E-1,-9.860223770E0,-3.523431420E-1
1.263634380E0,-7.049853802E-1,-9.831509590E0,-2.973082066E-1
1.266122244E0,-7.265207767E-1,-9.824331284E0,-2.566302419E-1
1.268610109E0,-6.735795736E-1,-9.838688850E0,-2.159522474E-1
1.271097974E0,-6.424728632E-1,-9.860223770E0,-1.680957973E-1
1.273585838E0,-6.640082598E-1,-9.848259926E0,-1.031904742E-1
1.276073703E0,-6.113662124E-1,-9.855438232E0,-9.122636169E-2
1.278561567E0,-6.257231236E-1,-9.826724052E0,-3.379862010E-2
1.281036515E0,-5.970092416E-1,-9.862616539E0,1.166501082E-2
1.283524380E0,-5.946164131E-1,-9.850652695E0,4.995017126E-2
1.286012244E0,-5.730810165E-1,-9.800403595E0,9.780662507E-2
1.288500109E0,-5.778666735E-1,-9.805189133E0,1.217348501E-1
1.290987974E0,-5.563312769E-1,-9.766604424E0,8.105687052E-2
1.293475838E0,-5.491527915E-1,-9.793225288E0,1.166501082E-2
1.295963703E0,-5.778666735E-1,-9.776474953E0,-3.140579537E-2
1.298451567E0,-6.233302951E-1,-9.766604424E0,-1.250249892E-1
1.300939432E0,-6.903293133E-1,-9.807581902E0,-1.633101404E-1
1.303427296E0,-7.528418303E-1,-9.783653259E0,-2.111666054E-1
1.305915161E0,-8.294121623E-1,-9.836296082E0,-2.901297510E-1
1.308403026E0,-9.179465771E-1,-9.917651176E0,-3.188436031E-1
1.310831776E0,-9.948160052E-1,-9.915258408E0,-3.547359705E-1
1.313319640E0,-1.157527924E0,-9.934401512E0,-3.690928817E-1
1.315807505E0,-1.253539920E0,-9.994221687E0,-3.427718580E-1
1.318295369E0,-1.289432287E0,-9.979865074E0,-2.805584669E-1
1.320783234E0,-1.342074394E0,-1.001336479E1,-2.063809484E-1
1.323271099E0,-1.406680584E0,-1.004477024E1,-1.776670814E-1
1.325758963E0,-1.418644667E0,-1.001336479E1,-8.644071966E-2
1.328246828E0,-1.385145187E0,-1.003759193E1,-4.815555736E-2
1.330734692E0,-1.368395448E0,-1.005434132E1,-1.704886183E-2
1.333222557E0,-1.363609791E0,-1.003759193E1,3.080759197E-2
1.335710421E0,-1.322931767E0,-1.006630611E1,1.405783277E-2
1.338198286E0,-1.299003601E0,-1.009023380E1,1.645065658E-2
1.340648026E0,-1.279860973E0,-1.006391335E1,4.516452923E-2
1.343135890E0,-1.234098315E0,-1.004237747E1,4.037888348E-2
1.345623755E0,-1.145563841E0,-1.000139999E1,1.884347759E-2
1.348111619E0,-1.068993568E0,-9.979865074E0,3.080759197E-2
1.350599484E0,-1.006780148E0,-9.965508461E0,-2.991028305E-4
1.353087349E0,-9.442676306E-1,-9.920044899E0,1.405783277E-2
1.355575213E0,-8.748757839E-1,-9.888937950E0,-2.183450572E-2
1.358063078E0,-8.078767657E-1,-9.893723488E0,-2.662015148E-2
1.360550942E0,-7.313064337E-1,-9.862616539E0,-3.858426586E-2
1.363038807E0,-6.783652306E-1,-9.850652695E0,-7.447660714E-2
1.365526671E0,-6.664010882E-1,-9.814760208E0,-5.054837838E-2
1.368014536E0,-6.664010882E-1,-9.790832520E0,-9.840483218E-2
1.370463963E0,-6.472585201E-1,-9.821938515E0,-1.151545867E-1
1.372951828E0,-6.257231236E-1,-9.814760208E0,-1.103689447E-1
1.375439692E0,-6.352944374E-1,-9.790832520E0,-1.007976532E-1
1.377927557E0,-6.520441771E-1,-9.795618057E0,-8.883354068E-2
1.380415421E0,-6.376872063E-1,-9.788438797E0,-1.079761237E-1
1.382903286E0,-6.711867452E-1,-9.795618057E0,-1.007976532E-1
1.385391151E0,-7.360920906E-1,-9.802796364E0,-1.199402362E-1
1.387879015E0,-7.695915699E-1,-9.821938515E0,-1.250249892E-1
1.390366880E0,-8.078767657E-1,-9.860223770E0,-1.079761237E-1
1.392854744E0,-8.748757839E-1,-9.908080101E0,-1.369891018E-1
1.395342609E0,-9.275178909E-1,-9.934401512E0,-1.704886109E-1
1.397830474E0,-1.013958573E0,-9.953543663E0,-1.800599098E-1
1.400281359E0,-1.085743308E0,-9.999007225E0,-1.776670814E-1
1.402769224E0,-1.155135155E0,-9.951150894E0,-1.944168359E-1
1.405257088E0,-1.202991605E0,-1.001336479E1,-1.872383654E-1
1.407744953E0,-1.263111234E0,-1.003759193E1,-2.135594189E-1
1.410232817E0,-1.303789258E0,-1.003489971E1,-1.776670814E-1
1.412720682E0,-1.337288737E0,-1.004955578E1,-1.657029688E-1
1.415208546E0,-1.322931767E0,-1.008305550E1,-1.274178028E-1
1.417696411E0,-1.306182027E0,-1.008784103E1,-1.199402362E-1
1.420184276E0,-1.255932808E0,-1.009023380E1,-1.079761237E-1
1.422672140E0,-1.236491084E0,-1.007109165E1,-8.883354068E-2
1.425160005E0,-1.159920812E0,-1.001097202E1,-4.097708687E-2
1.427647869E0,-1.109671474E0,-9.999007225E0,-5.772684515E-2
1.430098859E0,-1.013958573E0,-9.984650612E0,-6.251249462E-2
1.432586724E0,-9.732806087E-1,-9.958329201E0,-2.422732860E-2
1.435074588E0,-9.346963167E-1,-9.936794281E0,-9.870393202E-3
1.437562453E0,-8.892326951E-1,-9.922437668E0,6.879365072E-3
1.440050317E0,-8.533403873E-1,-9.886545181E0,3.320041299E-2
1.442538182E0,-8.174480200E-1,-9.855438232E0,4.516452923E-2
1.445026046E0,-7.935197949E-1,-9.831509590E0,8.823533356E-2
1.447513911E0,-7.432705164E-1,-9.788438797E0,1.265204996E-1
1.450001776E0,-7.073782086E-1,-9.747462273E0,1.746760458E-1
1.452489640E0,-6.735795736E-1,-9.754640579E0,1.674975902E-1
1.454977505E0,-6.879364848E-1,-9.759426117E0,1.360917836E-1
1.457465369E0,-6.687939167E-1,-9.728319168E0,1.193420291E-1
1.459914432E0,-6.640082598E-1,-9.713962555E0,1.121635586E-1
1.462402296E0,-6.257231236E-1,-9.718748093E0,5.473581702E-2
1.464890161E0,-6.233302951E-1,-9.685248375E0,-1.944168471E-2
1.467378026E0,-6.592226624E-1,-9.673284531E0,-1.127617657E-1
1.469865890E0,-6.376872063E-1,-9.706784248E0,-1.657029688E-1
1.472353755E0,-6.687939167E-1,-9.733105659E0,-1.728814393E-1
1.474841619E0,-7.145566344E-1,-9.735498428E0,-2.255235314E-1
1.477329484E0,-7.336992621E-1,-9.761818886E0,-2.901297510E-1
1.479817349E0,-7.887341380E-1,-9.749855042E0,-3.164508045E-1
1.482305213E0,-8.150551915E-1,-9.786046028E0,-4.220340848E-1
1.484793078E0,-9.107680917E-1,-9.809974670E0,-4.603192508E-1
1.487280942E0,-9.732806087E-1,-9.845867157E0,-5.297111273E-1
1.489732974E0,-1.035493970E0,-9.884152412E0,-4.914259613E-1
1.492220838E0,-1.092921734E0,-9.910472870E0,-4.770690203E-1
1.494708703E0,-1.109671474E0,-9.924830437E0,-4.674977362E-1
1.497196567E0,-1.121635556E0,-9.900901794E0,-4.483551383E-1
1.499684432E0,-1.147956610E0,-9.939187050E0,-4.100699723E-1
1.502172296E0,-1.126421213E0,-9.943972588E0,-3.212364316E-1
1.504660161E0,-1.128814101E0,-9.951150894E0,-3.092723191E-1
1.507148026E0,-1.092921734E0,-9.929615974E0,-2.566302419E-1
1.509635890E0,-1.090528965E0,-9.924830437E0,-2.087737769E-1
1.512123755E0,-1.021137118E0,-9.915258408E0,-1.585244983E-1
1.514611619E0,-9.586246014E-1,-9.924830437E0,-8.165507019E-2
1.517099484E0,-8.892326951E-1,-9.917651176E0,-4.336991161E-2
1.519547349E0,-8.676972985E-1,-9.896116257E0,-3.379862010E-2
1.522035213E0,-8.509475589E-1,-9.872187614E0,-1.704886183E-2
1.524523078E0,-8.413762450E-1,-9.869794846E0,1.405783277E-2
1.527010942E0,-8.246265054E-1,-9.879366875E0,3.798605874E-2
1.529498807E0,-7.983054519E-1,-9.838688850E0,3.798605874E-2
1.531986671E0,-8.174480200E-1,-9.848259926E0,7.627122104E-2
1.534474536E0,-7.935197949E-1,-9.879366875E0,7.148557901E-2
1.536962401E0,-7.815557122E-1,-9.841081619E0,7.627122104E-2
1.539450265E0,-7.815557122E-1,-9.814760208E0,4.516452923E-2
1.541938130E0,-7.863413692E-1,-9.843474388E0,3.080759197E-2
1.544425994E0,-8.413762450E-1,-9.824331284E0,2.602194622E-2
1.546913859E0,-8.748757839E-1,-9.850652695E0,-3.619144112E-2
1.549363494E0,-8.940183520E-1,-9.829116821E0,-7.926224917E-2
1.551851359E0,-9.828519225E-1,-9.809974670E0,-1.175474152E-1
1.554339224E0,-1.021137118E0,-9.843474388E0,-1.489532143E-1
1.556827088E0,-1.018744230E0,-9.845867157E0,-1.609173268E-1
1.559314953E0,-1.047458172E0,-9.841081619E0,-2.303091735E-1
1.561802817E0,-1.061815023E0,-9.848259926E0,-2.901297510E-1
1.564290682E0,-1.078564763E0,-9.872187614E0,-2.829512656E-1
1.566778546E0,-1.088136077E0,-9.884152412E0,-3.475574851E-1
1.569266411E0,-1.112064362E0,-9.869794846E0,-3.690928817E-1
1.571754276E0,-1.078564763E0,-9.855438232E0,-3.834498227E-1
1.574242140E0,-1.078564763E0,-9.853045464E0,-3.547359705E-1
1.576730005E0,-1.066600680E0,-9.893723488E0,-3.403790295E-1
1.579178078E0,-1.035493970E0,-9.917651176E0,-3.571287692E-1
1.581665317E0,-1.047458172E0,-9.922437668E0,-3.403790295E-1
1.584152505E0,-1.030708313E0,-9.924830437E0,-2.973082066E-1
1.586639744E0,-9.708877802E-1,-9.929615974E0,-2.470589429E-1
1.589126984E0,-9.299107194E-1,-9.917651176E0,-2.279163599E-1
1.591614224E0,-8.940183520E-1,-9.932008743E0,-1.896311939E-1
1.594101463E0,-8.916255236E-1,-9.958329201E0,-1.585244983E-1
1.596588651E0,-9.059824944E-1,-9.984650612E0,-1.489532143E-1
1.599075890E0,-9.490532875E-1,-1.001815033E1,-1.322034448E-1
1.601563130E0,-9.780662656E-1,-1.000379372E1,-1.151545867E-1
1.604050369E0,-1.028315544E0,-1.002772141E1,-1.007976532E-1
1.606537557E0,-1.054636598E0,-1.005673409E1,-6.969095767E-2
1.608995057E0,-1.097707391E0,-1.007348442E1,-7.208377868E-2
1.611482296E0,-1.169492126E0,-1.008784103E1,-6.251249462E-2
1.613969536E0,-1.226919770E0,-1.009501934E1,-2.901297435E-2
1.616456724E0,-1.287039518E0,-1.008784103E1,1.405783277E-2
1.618943963E0,-1.318146229E0,-1.012612629E1,6.430710852E-2
1.621431203E0,-1.404287815E0,-1.011176968E1,1.097707376E-1
1.623918442E0,-1.447358608E0,-1.006152058E1,2.057827413E-1
1.626405630E0,-1.447358608E0,-1.004477024E1,2.679961324E-1
1.628892869E0,-1.428215981E0,-1.002293587E1,3.349951804E-1
1.631380109E0,-1.399502158E0,-1.002293587E1,3.445664644E-1
1.633867349E0,-1.351645708E0,-9.970293999E0,3.684946895E-1
1.636354536E0,-1.310967684E0,-9.948758125E0,3.445664644E-1
1.638814380E0,-1.282253861E0,-9.932008743E0,2.512463629E-1
1.641301619E0,-1.219741344E0,-9.910472870E0,2.297109663E-1
1.643788859E0,-1.174277663E0,-9.888937950E0,1.603191197E-1
1.646276046E0,-1.150349498E0,-9.888937950E0,4.755735025E-2
1.648763286E0,-1.114457130E0,-9.886545181E0,-9.870393202E-3
1.651250526E0,-1.107278705E0,-9.869794846E0,-7.208377868E-2
1.653737765E0,-1.040279627E0,-9.848259926E0,-1.513460279E-1
1.656224953E0,-9.972088337E-1,-9.843474388E0,-2.183450609E-1
1.658712192E0,-9.780662656E-1,-9.814760208E0,-2.925225794E-1
1.661199432E0,-9.681958556E-1,-9.809974670E0,-3.140579760E-1
1.663686671E0,-9.466604590E-1,-9.807581902E0,-3.595215976E-1
1.666173859E0,-8.988040090E-1,-9.790832520E0,-3.714857101E-1
1.668626515E0,-9.035896659E-1,-9.798010826E0,-3.355933726E-1
1.671113755E0,-8.772686124E-1,-9.814760208E0,-3.308077157E-1
1.673600994E0,-8.653044701E-1,-9.786046028E0,-2.877369225E-1
1.676088182E0,-8.964111805E-1,-9.793225288E0,-2.829512656E-1
1.678575421E0,-9.275178909E-1,-9.790832520E0,-3.092723191E-1
1.681062661E0,-9.227322340E-1,-9.766604424E0,-3.164508045E-1
1.683549901E0,-9.394819736E-1,-9.805189133E0,-2.709871531E-1
1.686037088E0,-9.732806087E-1,-9.774082184E0,-2.398804724E-1
1.688524328E0,-9.924231768E-1,-9.795618057E0,-2.039881349E-1
1.691011567E0,-9.708877802E-1,-9.781260490E0,-1.345962733E-1
1.693498807E0,-9.658030272E-1,-9.757033348E0,-1.561316848E-1
1.695985994E0,-1.001994491E0,-9.788438797E0,-1.776670814E-1
1.698444015E0,-1.033101201E0,-9.778867722E0,-1.513460279E-1
1.700931255E0,-1.083350420E0,-9.814760208E0,-1.055833027E-1
1.703418494E0,-1.078564763E0,-9.814760208E0,-8.644071966E-2
1.705905682E0,-1.064207911E0,-9.778867722E0,-9.601201117E-2
1.708392921E0,-1.071386337E0,-9.814760208E0,-8.883354068E-2
1.710880161E0,-1.040279627E0,-9.805189133E0,-4.576273263E-2
1.713367401E0,-1.045065284E0,-9.788438797E0,-4.097708687E-2
1.715854588E0,-1.047458172E0,-9.795618057E0,-6.729813665E-2
1.718341828E0,-1.042672515E0,-9.761818886E0,-7.447660714E-2
1.720829067E0,-1.078564763E0,-9.805189133E0,-1.031904742E-1
1.723316307E0,-1.135992527E0,-9.817152977E0,-1.752742529E-1
1.725803546E0,-1.167099237E0,-9.817152977E0,-1.992024779E-1
1.728260005E0,-1.179063320E0,-9.848259926E0,-2.039881349E-1
1.730747244E0,-1.243968725E0,-9.824331284E0,-2.303091735E-1
1.733234484E0,-1.275075316E0,-9.807581902E0,-2.733799815E-1
1.735721671E0,-1.289432287E0,-9.881759644E0,-3.020938635E-1
1.738208911E0,-1.327717423E0,-9.867402077E0,-2.566302419E-1
1.740696151E0,-1.346860051E0,-9.881759644E0,-2.877369225E-1
1.743183390E0,-1.327717423E0,-9.905687332E0,-2.805584669E-1
1.745670578E0,-1.327717423E0,-9.857831001E0,-2.638086975E-1
1.748157817E0,-1.363609791E0,-9.872187614E0,-2.374876440E-1
1.750645057E0,-1.370788217E0,-9.857831001E0,-2.087737769E-1
1.753132296E0,-1.325324655E0,-9.874580383E0,-1.728814393E-1
1.755619484E0,-1.318146229E0,-9.855438232E0,-1.298106313E-1
1.758078859E0,-1.279860973E0,-9.869794846E0,-8.883354068E-2
1.760566099E0,-1.265504122E0,-9.829116821E0,-1.704886183E-2
1.763053338E0,-1.217348576E0,-9.824331284E0,-4.097708687E-2
1.765540526E0,-1.202991605E0,-9.817152977E0,-2.183450572E-2
1.768027765E0,-1.243968725E0,-9.798010826E0,3.798605874E-2
1.770515005E0,-1.183848977E0,-9.757033348E0,5.712864175E-2
1.773002244E0,-1.200598717E0,-9.757033348E0,3.320041299E-2
1.775489432E0,-1.191027522E0,-9.737891197E0,1.884347759E-2
1.777976671E0,-1.186241865E0,-9.725926399E0,2.093719784E-3
1.780463911E0,-1.229312658E0,-9.757033348E0,1.884347759E-2
1.782951151E0,-1.246361494E0,-9.730711937E0,-7.477570791E-3
1.785438338E0,-1.277468204E0,-9.711569786E0,-4.336991161E-2
1.787893286E0,-1.320538998E0,-9.735498428E0,-7.926224917E-2
1.790380526E0,-1.382752419E0,-9.730711937E0,-1.322034448E-1
1.792867765E0,-1.380359530E0,-9.709177017E0,-1.609173268E-1
1.795354953E0,-1.447358608E0,-9.721140862E0,-1.752742529E-1
1.797842192E0,-1.449751377E0,-9.757033348E0,-1.704886109E-1
1.800329432E0,-1.447358608E0,-9.798010826E0,-1.489532143E-1
1.802816671E0,-1.471286774E0,-9.757033348E0,-1.199402362E-1
1.805303859E0,-1.389930844E0,-9.730711937E0,-1.031904742E-1
1.807791099E0,-1.337288737E0,-9.749855042E0,-1.322034448E-1
1.810278338E0,-1.339681625E0,-9.788438797E0,-1.561316848E-1
1.812765578E0,-1.289432287E0,-9.817152977E0,-1.537388563E-1
1.815252765E0,-1.219741344E0,-9.790832520E0,-1.199402362E-1
1.817707453E0,-1.167099237E0,-9.826724052E0,-1.752742529E-1
1.820194692E0,-1.138385415E0,-9.829116821E0,-1.968096644E-1
1.822681932E0,-1.054636598E0,-9.848259926E0,-1.848455518E-1
1.825169119E0,-9.972088337E-1,-9.884152412E0,-1.441675574E-1
1.827656359E0,-9.804590940E-1,-9.869794846E0,-1.680957973E-1
1.830143599E0,-9.466604590E-1,-9.905687332E0,-1.513460279E-1
1.832630838E0,-9.203394055E-1,-9.927223206E0,-1.585244983E-1
1.835118026E0,-9.179465771E-1,-9.941579819E0,-1.393819153E-1
1.837605265E0,-9.155537486E-1,-9.955936432E0,-1.226321608E-1
1.840092505E0,-9.107680917E-1,-9.946365356E0,-1.127617657E-1
1.842579744E0,-9.251250625E-1,-9.967901230E0,-1.704886183E-2
1.845066932E0,-9.035896659E-1,-9.951150894E0,2.602194622E-2
1.847525005E0,-9.155537486E-1,-9.955936432E0,8.584251255E-2
1.850012244E0,-9.227322340E-1,-9.967901230E0,1.025922745E-1
1.852499484E0,-9.442676306E-1,-9.975079536E0,1.360917836E-1
1.854986671E0,-9.681958556E-1,-9.924830437E0,1.627119333E-1
1.857473911E0,-1.004387259E0,-9.905687332E0,1.986042857E-1
1.859961151E0,-1.057029366E0,-9.898509026E0,2.105683982E-1
1.862448390E0,-1.073779106E0,-9.872187614E0,1.651047617E-1
1.864935578E0,-1.100100160E0,-9.836296082E0,1.193420291E-1
1.867422817E0,-1.124028444E0,-9.857831001E0,1.049850956E-1
1.869910057E0,-1.147956610E0,-9.829116821E0,2.123630047E-2
1.872397296E0,-1.181456208E0,-9.814760208E0,-2.183450572E-2
1.874884484E0,-1.171884894E0,-9.853045464E0,-7.208377868E-2
