"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.733648792E1,9.986559860E-3,-3.768261895E-2,-5.086487532E-2
2.733897261E1,8.921326138E-3,-3.661738336E-2,-5.193011090E-2
2.734145730E1,1.105179265E-2,-3.981308267E-2,-5.832150951E-2
2.734394193E1,7.856093347E-3,-4.087831825E-2,-6.151720881E-2
2.734642662E1,8.921326138E-3,-4.087831825E-2,-6.790860742E-2
2.734891131E1,1.211702544E-2,-3.981308267E-2,-7.323476672E-2
2.735139599E1,1.637795754E-2,-4.087831825E-2,-7.536523789E-2
2.735388063E1,1.531272475E-2,-3.768261895E-2,-8.069140464E-2
2.735636532E1,1.637795754E-2,-3.874785081E-2,-8.388710022E-2
2.735885000E1,1.957365684E-2,-3.874785081E-2,-8.814803511E-2
2.736133464E1,1.744319126E-2,-3.874785081E-2,-9.027849883E-2
2.736381938E1,1.850842312E-2,-4.087831825E-2,-9.773512930E-2
2.736630563E1,1.744319126E-2,-4.300878197E-2,-9.773512930E-2
2.736879032E1,1.850842312E-2,-4.194355011E-2,-1.030612960E-1
2.737127500E1,2.063889056E-2,-4.726971686E-2,-1.083874628E-1
2.737375964E1,2.276935615E-2,-4.513924941E-2,-1.094526947E-1
2.737624433E1,2.276935615E-2,-4.407401755E-2,-1.137136221E-1
2.737872902E1,2.063889056E-2,-4.620448127E-2,-1.158440933E-1
2.738121370E1,2.276935615E-2,-4.513924941E-2,-1.222354919E-1
2.738369834E1,2.383458801E-2,-4.407401755E-2,-1.275616586E-1
2.738618303E1,2.276935615E-2,-4.940018058E-2,-1.296921223E-1
2.738866766E1,2.383458801E-2,-4.833494872E-2,-1.318225861E-1
2.739115240E1,2.383458801E-2,-4.726971686E-2,-1.382139921E-1
2.739363709E1,2.489982173E-2,-4.620448127E-2,-1.424749196E-1
2.739611933E1,2.489982173E-2,-4.833494872E-2,-1.403444558E-1
2.739860402E1,2.703028731E-2,-4.513924941E-2,-1.446053833E-1
2.740108870E1,2.916075476E-2,-4.513924941E-2,-1.478010863E-1
2.740357334E1,3.129122034E-2,-4.940018058E-2,-1.499315500E-1
2.740605803E1,3.235645220E-2,-4.726971686E-2,-1.520620137E-1
2.740854271E1,3.342168778E-2,-4.833494872E-2,-1.520620137E-1
2.741102740E1,3.235645220E-2,-4.726971686E-2,-1.531272531E-1
2.741351204E1,3.235645220E-2,-4.940018058E-2,-1.563229412E-1
2.741599672E1,3.235645220E-2,-5.153064802E-2,-1.573881805E-1
2.741848141E1,3.448691964E-2,-4.940018058E-2,-1.616491079E-1
2.742096610E1,3.661738336E-2,-5.046541616E-2,-1.616491079E-1
2.742345079E1,3.342168778E-2,-5.259587988E-2,-1.648448110E-1
2.742593714E1,3.555215150E-2,-5.259587988E-2,-1.659100503E-1
2.742842183E1,3.874785081E-2,-5.366111174E-2,-1.691057384E-1
2.743090652E1,3.555215150E-2,-5.472634733E-2,-1.723014414E-1
2.743339115E1,3.661738336E-2,-5.579157919E-2,-1.712362021E-1
2.743587584E1,3.874785081E-2,-5.259587988E-2,-1.754971445E-1
2.743836053E1,3.661738336E-2,-5.259587988E-2,-1.754971445E-1
2.744084521E1,3.874785081E-2,-5.366111174E-2,-1.797580719E-1
2.744332985E1,3.981308267E-2,-5.472634733E-2,-1.797580719E-1
2.744581454E1,3.981308267E-2,-5.579157919E-2,-1.808233112E-1
2.744829922E1,4.087831825E-2,-5.366111174E-2,-1.840189993E-1
2.745078391E1,4.407401755E-2,-5.366111174E-2,-1.829537749E-1
2.745326860E1,4.407401755E-2,-5.685681105E-2,-1.818885356E-1
2.745578209E1,4.194355011E-2,-5.579157919E-2,-1.861494780E-1
2.745826678E1,3.981308267E-2,-5.579157919E-2,-1.904104054E-1
2.746075146E1,3.981308267E-2,-5.472634733E-2,-1.904104054E-1
2.746323610E1,4.087831825E-2,-5.366111174E-2,-1.936061084E-1
2.746572079E1,3.981308267E-2,-5.366111174E-2,-1.946713328E-1
2.746820547E1,3.768261895E-2,-5.259587988E-2,-1.968017966E-1
2.747069016E1,3.981308267E-2,-5.579157919E-2,-1.978670359E-1
2.747317480E1,4.300878197E-2,-5.579157919E-2,-1.978670359E-1
2.747565948E1,4.300878197E-2,-5.792204663E-2,-1.989322603E-1
2.747814417E1,4.087831825E-2,-5.579157919E-2,-2.021279633E-1
2.748062886E1,3.981308267E-2,-5.472634733E-2,-2.021279633E-1
2.748311355E1,4.194355011E-2,-5.685681105E-2,-2.042584270E-1
2.748557016E1,3.981308267E-2,-5.792204663E-2,-2.085193694E-1
2.748805485E1,3.768261895E-2,-5.579157919E-2,-2.085193694E-1
2.749053954E1,3.661738336E-2,-5.579157919E-2,-2.095845938E-1
2.749302417E1,3.874785081E-2,-5.685681105E-2,-2.095845938E-1
2.749550886E1,3.342168778E-2,-5.579157919E-2,-2.106498331E-1
2.749799355E1,3.235645220E-2,-5.685681105E-2,-2.117150575E-1
2.750047823E1,3.129122034E-2,-5.366111174E-2,-2.106498331E-1
2.750296287E1,3.342168778E-2,-5.685681105E-2,-2.095845938E-1
2.750544756E1,3.129122034E-2,-5.579157919E-2,-2.106498331E-1
2.750793224E1,2.916075476E-2,-5.792204663E-2,-2.095845938E-1
2.751041693E1,3.022598661E-2,-5.898727849E-2,-2.117150575E-1
2.751290162E1,2.703028731E-2,-6.005251035E-2,-2.127802968E-1
2.751538730E1,2.383458801E-2,-6.218297780E-2,-2.117150575E-1
2.751787198E1,2.170412242E-2,-5.685681105E-2,-2.095845938E-1
2.752035667E1,2.063889056E-2,-5.579157919E-2,-2.106498331E-1
2.752284131E1,1.850842312E-2,-5.898727849E-2,-2.085193694E-1
2.752532599E1,1.424749196E-2,-6.111774594E-2,-2.074541301E-1
2.752781068E1,1.637795754E-2,-5.579157919E-2,-2.042584270E-1
2.753029537E1,1.318225823E-2,-5.792204663E-2,-2.010627389E-1
2.753278001E1,1.105179265E-2,-5.579157919E-2,-1.999974996E-1
2.753526469E1,9.986559860E-3,-5.472634733E-2,-2.021279633E-1
2.753774938E1,3.595161485E-3,-6.218297780E-2,-1.978670359E-1
2.754023407E1,4.660394508E-3,-6.111774594E-2,-1.968017966E-1
2.754271876E1,3.595161485E-3,-5.792204663E-2,-1.999974996E-1
2.754520157E1,3.595161485E-3,-6.005251035E-2,-1.925408691E-1
2.754768626E1,1.464695437E-3,-6.111774594E-2,-1.904104054E-1
2.755017094E1,3.595161485E-3,-6.005251035E-2,-1.904104054E-1
2.755265558E1,-6.657706108E-4,-6.111774594E-2,-1.872147024E-1
2.755514027E1,-5.991935730E-3,-6.431344151E-2,-1.882799417E-1
2.755762495E1,-5.991935730E-3,-5.898727849E-2,-1.829537749E-1
2.756010964E1,-2.796236658E-3,-6.218297780E-2,-1.818885356E-1
2.756259428E1,-3.861469682E-3,-6.005251035E-2,-1.786928326E-1
2.756507896E1,-1.731003635E-3,-6.111774594E-2,-1.776276082E-1
2.756756365E1,-1.731003635E-3,-6.218297780E-2,-1.754971445E-1
2.757004834E1,-3.861469682E-3,-5.898727849E-2,-1.776276082E-1
2.757253303E1,-2.796236658E-3,-5.898727849E-2,-1.754971445E-1
2.757501792E1,-4.926702939E-3,-6.111774594E-2,-1.744319052E-1
2.757750261E1,-5.991935730E-3,-6.111774594E-2,-1.776276082E-1
2.757998730E1,-3.861469682E-3,-6.005251035E-2,-1.723014414E-1
2.758247193E1,-5.991935730E-3,-6.111774594E-2,-1.701709777E-1
2.758495662E1,-4.926702939E-3,-6.111774594E-2,-1.744319052E-1
2.758744131E1,-2.796236658E-3,-6.218297780E-2,-1.744319052E-1
2.758992599E1,-4.926702939E-3,-6.537867337E-2,-1.712362021E-1
2.759241063E1,-3.861469682E-3,-6.324820966E-2,-1.733666807E-1
2.759489532E1,-1.731003635E-3,-6.111774594E-2,-1.744319052E-1
2.759738000E1,-2.796236658E-3,-5.898727849E-2,-1.744319052E-1
2.759986469E1,-3.861469682E-3,-5.792204663E-2,-1.754971445E-1
2.760234938E1,-1.731003635E-3,-6.111774594E-2,-1.786928326E-1
2.760483459E1,-6.657706108E-4,-6.111774594E-2,-1.808233112E-1
2.760731928E1,2.529928461E-3,-5.898727849E-2,-1.829537749E-1
2.760980391E1,1.464695437E-3,-6.005251035E-2,-1.808233112E-1
2.761228860E1,-6.657706108E-4,-5.898727849E-2,-1.829537749E-1
2.761477323E1,2.529928461E-3,-5.898727849E-2,-1.872147024E-1
2.761725792E1,6.790860556E-3,-5.792204663E-2,-1.904104054E-1
2.761974261E1,3.595161485E-3,-6.324820966E-2,-1.925408691E-1
2.762222724E1,6.790860556E-3,-6.218297780E-2,-1.925408691E-1
2.762471193E1,8.921326138E-3,-5.685681105E-2,-1.978670359E-1
2.762719657E1,9.986559860E-3,-5.898727849E-2,-1.999974996E-1
2.762968126E1,9.986559860E-3,-6.111774594E-2,-2.021279633E-1
2.763216594E1,1.105179265E-2,-5.898727849E-2,-2.042584270E-1
2.763465360E1,1.318225823E-2,-5.579157919E-2,-2.074541301E-1
2.763713829E1,1.105179265E-2,-5.898727849E-2,-2.138455361E-1
2.763962292E1,1.105179265E-2,-5.792204663E-2,-2.159759998E-1
2.764210761E1,1.318225823E-2,-5.898727849E-2,-2.202369273E-1
2.764459224E1,1.318225823E-2,-5.472634733E-2,-2.234326303E-1
2.764707693E1,1.211702544E-2,-5.579157919E-2,-2.298240215E-1
2.764956162E1,1.637795754E-2,-5.792204663E-2,-2.287587970E-1
2.765204626E1,1.744319126E-2,-5.579157919E-2,-2.362154275E-1
2.765453094E1,1.744319126E-2,-4.833494872E-2,-2.394111156E-1
2.765701558E1,1.531272475E-2,-5.366111174E-2,-2.372806519E-1
2.765950027E1,1.424749196E-2,-5.898727849E-2,-2.415415943E-1
2.766198495E1,1.424749196E-2,-5.579157919E-2,-2.479329854E-1
2.766446980E1,1.424749196E-2,-5.472634733E-2,-2.489982247E-1
2.766695448E1,1.637795754E-2,-5.366111174E-2,-2.489982247E-1
2.766943912E1,1.637795754E-2,-5.472634733E-2,-2.564548552E-1
2.767192381E1,1.744319126E-2,-5.472634733E-2,-2.521939278E-1
2.767440844E1,1.531272475E-2,-5.472634733E-2,-2.575200796E-1
2.767689313E1,1.318225823E-2,-5.472634733E-2,-2.607157826E-1
2.767937782E1,1.637795754E-2,-5.259587988E-2,-2.607157826E-1
2.768186245E1,1.637795754E-2,-5.259587988E-2,-2.617810071E-1
2.768434714E1,1.318225823E-2,-5.153064802E-2,-2.692376375E-1
2.768683178E1,1.531272475E-2,-5.366111174E-2,-2.713681161E-1
2.768931646E1,1.318225823E-2,-4.940018058E-2,-2.713681161E-1
2.769180115E1,1.637795754E-2,-4.940018058E-2,-2.734985650E-1
2.769428787E1,1.531272475E-2,-5.153064802E-2,-2.745638192E-1
2.769677256E1,1.531272475E-2,-5.366111174E-2,-2.734985650E-1
2.769925724E1,1.850842312E-2,-5.472634733E-2,-2.766942680E-1
2.770174188E1,1.744319126E-2,-5.259587988E-2,-2.766942680E-1
2.770422657E1,1.850842312E-2,-4.940018058E-2,-2.788247466E-1
2.770671120E1,1.637795754E-2,-4.833494872E-2,-2.798899710E-1
2.770919589E1,1.744319126E-2,-4.726971686E-2,-2.809551954E-1
2.771168058E1,1.744319126E-2,-4.940018058E-2,-2.777595222E-1
2.771416521E1,2.276935615E-2,-4.940018058E-2,-2.798899710E-1
2.771664990E1,2.063889056E-2,-4.726971686E-2,-2.756290436E-1
2.771913454E1,2.276935615E-2,-4.726971686E-2,-2.788247466E-1
2.772161922E1,2.489982173E-2,-4.300878197E-2,-2.777595222E-1
2.772410058E1,2.596505545E-2,-4.300878197E-2,-2.766942680E-1
2.772658526E1,2.276935615E-2,-4.513924941E-2,-2.766942680E-1
2.772906990E1,2.703028731E-2,-4.087831825E-2,-2.766942680E-1
2.773155459E1,2.809552103E-2,-4.620448127E-2,-2.724333405E-1
2.773403922E1,2.916075476E-2,-4.726971686E-2,-2.724333405E-1
2.773652391E1,2.703028731E-2,-4.726971686E-2,-2.734985650E-1
2.773900860E1,2.809552103E-2,-4.300878197E-2,-2.734985650E-1
2.774149323E1,2.916075476E-2,-4.407401755E-2,-2.671071887E-1
2.774397792E1,3.235645220E-2,-4.407401755E-2,-2.628462613E-1
2.774646256E1,2.916075476E-2,-4.300878197E-2,-2.639114857E-1
2.774894724E1,3.129122034E-2,-3.874785081E-2,-2.628462613E-1
2.775143193E1,3.342168778E-2,-4.087831825E-2,-2.585853040E-1
2.775392073E1,3.235645220E-2,-4.300878197E-2,-2.564548552E-1
2.775640542E1,3.555215150E-2,-4.300878197E-2,-2.553896308E-1
2.775889006E1,3.342168778E-2,-4.087831825E-2,-2.521939278E-1
2.776137474E1,3.555215150E-2,-3.874785081E-2,-2.511286736E-1
2.776385938E1,4.087831825E-2,-3.661738336E-2,-2.468677461E-1
2.776634407E1,3.768261895E-2,-3.661738336E-2,-2.458025217E-1
2.776882876E1,3.661738336E-2,-3.768261895E-2,-2.458025217E-1
2.777131339E1,3.448691964E-2,-3.555215150E-2,-2.404763550E-1
2.777379808E1,3.342168778E-2,-3.661738336E-2,-2.383458912E-1
2.777628271E1,3.448691964E-2,-3.342168778E-2,-2.383458912E-1
2.777876740E1,3.342168778E-2,-3.555215150E-2,-2.362154275E-1
2.778125209E1,3.555215150E-2,-3.555215150E-2,-2.362154275E-1
2.778373526E1,3.129122034E-2,-3.342168778E-2,-2.319544852E-1
2.778621995E1,3.022598661E-2,-3.555215150E-2,-2.298240215E-1
2.778870464E1,2.703028731E-2,-3.342168778E-2,-2.330197245E-1
2.779118928E1,2.703028731E-2,-2.916075476E-2,-2.298240215E-1
2.779367391E1,2.489982173E-2,-3.022598661E-2,-2.234326303E-1
2.779615860E1,1.957365684E-2,-2.916075476E-2,-2.244978547E-1
2.779864329E1,1.850842312E-2,-3.022598661E-2,-2.244978547E-1
2.780112792E1,1.957365684E-2,-2.809552103E-2,-2.266283184E-1
2.780361261E1,1.850842312E-2,-2.703028731E-2,-2.266283184E-1
2.780609724E1,1.318225823E-2,-2.703028731E-2,-2.244978547E-1
2.780858193E1,1.211702544E-2,-2.383458801E-2,-2.191716880E-1
2.781106662E1,1.211702544E-2,-2.489982173E-2,-2.159759998E-1
2.781355162E1,4.660394508E-3,-2.596505545E-2,-2.181064636E-1
2.781603631E1,3.595161485E-3,-2.596505545E-2,-2.159759998E-1
2.781852094E1,1.464695437E-3,-2.916075476E-2,-2.170412242E-1
2.782100563E1,-6.657706108E-4,-2.703028731E-2,-2.127802968E-1
2.782349026E1,-1.731003635E-3,-2.596505545E-2,-2.149107605E-1
2.782597495E1,-4.926702939E-3,-2.276935615E-2,-2.138455361E-1
2.782845964E1,-5.991935730E-3,-2.383458801E-2,-2.106498331E-1
2.783094428E1,-1.451379992E-2,-2.383458801E-2,-2.117150575E-1
2.783342896E1,-1.131810062E-2,-2.063889056E-2,-2.074541301E-1
2.783591360E1,-1.131810062E-2,-2.063889056E-2,-2.085193694E-1
2.783839829E1,-1.451379992E-2,-2.170412242E-2,-2.063889056E-1
2.784088297E1,-1.770949923E-2,-2.276935615E-2,-2.053236663E-1
2.784336709E1,-1.877473295E-2,-2.170412242E-2,-2.042584270E-1
2.784585178E1,-2.090519853E-2,-1.957365684E-2,-2.021279633E-1
2.784833646E1,-2.410089783E-2,-1.757634431E-2,-1.989322603E-1
2.785082110E1,-2.303566411E-2,-1.850842312E-2,-2.010627389E-1
2.785330573E1,-2.516612969E-2,-1.850842312E-2,-2.010627389E-1
2.785579042E1,-2.516612969E-2,-1.757634431E-2,-1.989322603E-1
2.785827511E1,-2.410089783E-2,-1.757634431E-2,-2.021279633E-1
2.786075974E1,-2.623136342E-2,-1.651111245E-2,-2.010627389E-1
2.786324443E1,-2.623136342E-2,-1.438064594E-2,-1.989322603E-1
2.786572907E1,-2.729659714E-2,-1.331541315E-2,-1.999974996E-1
2.786821376E1,-2.516612969E-2,-1.331541315E-2,-1.925408691E-1
2.787069844E1,-2.729659714E-2,-1.118494663E-2,-1.946713328E-1
2.787320693E1,-2.729659714E-2,-1.438064594E-2,-1.978670359E-1
2.787569162E1,-2.729659714E-2,-1.225017942E-2,-1.989322603E-1
2.787817626E1,-2.623136342E-2,-1.118494663E-2,-1.946713328E-1
2.788066094E1,-2.516612969E-2,-1.438064594E-2,-1.968017966E-1
2.788314558E1,-2.303566411E-2,-1.225017942E-2,-1.936061084E-1
2.788563027E1,-2.303566411E-2,-1.225017942E-2,-1.957365721E-1
2.788811495E1,-2.516612969E-2,-1.438064594E-2,-1.946713328E-1
2.789059959E1,-2.090519853E-2,-1.225017942E-2,-1.914756298E-1
2.789308428E1,-1.983996481E-2,-1.331541315E-2,-1.904104054E-1
2.789556891E1,-1.664426550E-2,-1.225017942E-2,-1.893451661E-1
2.789805360E1,-1.664426550E-2,-1.011971384E-2,-1.861494780E-1
2.790053829E1,-1.344856713E-2,-1.011971384E-2,-1.872147024E-1
2.790299954E1,-1.451379992E-2,-9.054481052E-3,-1.936061084E-1
2.790548422E1,-1.664426550E-2,-5.858781748E-3,-1.904104054E-1
2.790796886E1,-1.451379992E-2,-3.728315700E-3,-1.872147024E-1
2.791045355E1,-1.025286783E-2,-4.793548491E-3,-1.872147024E-1
2.791293818E1,-9.187635034E-3,-6.924014539E-3,-1.872147024E-1
2.791542287E1,-7.057168987E-3,-6.924014539E-3,-1.914756298E-1
2.791790756E1,-2.796236658E-3,-4.793548491E-3,-1.925408691E-1
2.792039219E1,-4.926702939E-3,-3.728315700E-3,-1.904104054E-1
2.792287688E1,-2.796236658E-3,-4.793548491E-3,-1.893451661E-1
2.792536152E1,-2.796236658E-3,-3.728315700E-3,-1.946713328E-1
2.792784620E1,-6.657706108E-4,5.326165119E-4,-1.978670359E-1
2.793033089E1,3.994623839E-4,-2.663082443E-3,-1.925408691E-1
2.793281761E1,-1.731003635E-3,-1.597849536E-3,-1.957365721E-1
2.793530230E1,-1.731003635E-3,-5.326165119E-4,-1.936061084E-1
2.793778693E1,1.464695437E-3,-5.326165119E-4,-1.978670359E-1
2.794027162E1,-1.731003635E-3,-1.597849536E-3,-1.989322603E-1
2.794275626E1,2.529928461E-3,-2.663082443E-3,-1.957365721E-1
2.794524094E1,5.725627299E-3,-5.326165119E-4,-1.989322603E-1
2.794772563E1,5.725627299E-3,1.597849536E-3,-2.010627389E-1
2.795021027E1,5.725627299E-3,1.597849536E-3,-2.031932026E-1
2.795269495E1,5.725627299E-3,-5.326165119E-4,-2.053236663E-1
2.795517959E1,8.921326138E-3,2.663082443E-3,-2.085193694E-1
2.795766428E1,7.856093347E-3,1.597849536E-3,-2.063889056E-1
2.796014896E1,6.790860556E-3,2.663082443E-3,-2.063889056E-1
2.796263303E1,7.856093347E-3,1.597849536E-3,-2.063889056E-1
2.796511771E1,7.856093347E-3,4.793548491E-3,-2.074541301E-1
2.796760235E1,9.986559860E-3,4.793548491E-3,-2.063889056E-1
2.797008704E1,7.856093347E-3,3.728315700E-3,-2.053236663E-1
2.797257167E1,6.790860556E-3,4.793548491E-3,-2.085193694E-1
2.797505636E1,9.986559860E-3,6.924014539E-3,-2.095845938E-1
2.797754105E1,9.986559860E-3,9.054481052E-3,-2.053236663E-1
2.798002568E1,9.986559860E-3,9.054481052E-3,-2.053236663E-1
2.798251037E1,1.105179265E-2,9.054481052E-3,-2.053236663E-1
2.798499501E1,8.921326138E-3,6.924014539E-3,-2.021279633E-1
2.798747969E1,9.986559860E-3,9.054481052E-3,-2.021279633E-1
2.798996438E1,8.921326138E-3,1.011971384E-2,-2.031932026E-1
2.799244954E1,1.105179265E-2,9.054481052E-3,-2.010627389E-1
2.799493422E1,1.318225823E-2,1.011971384E-2,-1.989322603E-1
2.799741886E1,1.531272475E-2,7.989247330E-3,-1.999974996E-1
2.799990355E1,1.318225823E-2,9.054481052E-3,-1.946713328E-1
2.800238818E1,1.318225823E-2,9.054481052E-3,-1.914756298E-1
2.800487287E1,1.531272475E-2,7.989247330E-3,-1.925408691E-1
2.800735756E1,1.531272475E-2,1.011971384E-2,-1.936061084E-1
2.800984219E1,1.531272475E-2,1.118494663E-2,-1.872147024E-1
2.801232688E1,2.063889056E-2,1.331541315E-2,-1.808233112E-1
2.801481152E1,1.744319126E-2,1.225017942E-2,-1.797580719E-1
2.801729620E1,1.957365684E-2,1.118494663E-2,-1.786928326E-1
2.801978089E1,2.170412242E-2,1.438064594E-2,-1.744319052E-1
2.802226422E1,2.383458801E-2,1.225017942E-2,-1.712362021E-1
2.802474891E1,2.170412242E-2,1.225017942E-2,-1.744319052E-1
2.802723355E1,2.063889056E-2,1.225017942E-2,-1.669752747E-1
2.802971823E1,2.063889056E-2,1.438064594E-2,-1.659100503E-1
2.803220287E1,2.596505545E-2,1.438064594E-2,-1.627143472E-1
2.803468756E1,2.383458801E-2,1.331541315E-2,-1.573881805E-1
2.803717224E1,2.489982173E-2,1.438064594E-2,-1.541924775E-1
2.803965688E1,2.276935615E-2,1.438064594E-2,-1.509967744E-1
2.804214157E1,2.276935615E-2,1.438064594E-2,-1.488663107E-1
2.804462620E1,2.276935615E-2,1.544587873E-2,-1.478010863E-1
2.804711089E1,2.383458801E-2,1.438064594E-2,-1.424749196E-1
2.804959558E1,2.276935615E-2,1.438064594E-2,-1.392792165E-1
2.805208178E1,2.383458801E-2,1.331541315E-2,-1.328878254E-1
2.805456646E1,2.383458801E-2,1.544587873E-2,-1.296921223E-1
2.805705115E1,2.383458801E-2,1.438064594E-2,-1.254311949E-1
2.805953579E1,2.170412242E-2,1.544587873E-2,-1.222354919E-1
2.806202042E1,1.957365684E-2,1.544587873E-2,-1.169093251E-1
2.806450511E1,1.957365684E-2,1.651111245E-2,-1.147788614E-1
2.806698980E1,2.063889056E-2,1.970681176E-2,-1.105179265E-1
2.806947443E1,2.063889056E-2,1.331541315E-2,-1.094526947E-1
2.807195912E1,1.744319126E-2,1.331541315E-2,-1.062569916E-1
2.807444376E1,1.318225823E-2,1.544587873E-2,-1.009308323E-1
2.807692844E1,7.856093347E-3,1.757634431E-2,-9.666989744E-2
2.807941313E1,5.725627299E-3,1.438064594E-2,-9.453943372E-2
2.808190016E1,7.856093347E-3,1.544587873E-2,-8.921326697E-2
2.808438485E1,5.725627299E-3,1.864157803E-2,-8.601756394E-2
2.808686948E1,-6.657706108E-4,1.864157803E-2,-8.495233208E-2
2.808935417E1,3.994623839E-4,1.757634431E-2,-8.282186836E-2
2.809183881E1,-4.926702939E-3,1.864157803E-2,-7.856093347E-2
2.809432349E1,-9.187635034E-3,1.970681176E-2,-7.962616533E-2
2.809680818E1,-1.238333434E-2,1.970681176E-2,-7.323476672E-2
2.809929282E1,-1.557903271E-2,1.651111245E-2,-7.003907114E-2
2.810177745E1,-2.090519853E-2,2.077204362E-2,-6.790860742E-2
2.810426214E1,-2.516612969E-2,1.651111245E-2,-6.897383928E-2
2.810674683E1,-2.516612969E-2,1.757634431E-2,-6.471290439E-2
2.810923152E1,-2.942706272E-2,1.757634431E-2,-6.258244067E-2
2.811171605E1,-3.155753016E-2,1.544587873E-2,-5.938674137E-2
2.811420073E1,-3.581846133E-2,1.864157803E-2,-5.406057462E-2
2.811668542E1,-4.007939249E-2,1.970681176E-2,-4.873441160E-2
2.811917006E1,-4.434032366E-2,2.077204362E-2,-4.979964346E-2
2.812165474E1,-4.753602296E-2,2.077204362E-2,-5.193011090E-2
2.812413943E1,-4.966649041E-2,1.970681176E-2,-5.086487532E-2
2.812662412E1,-5.179695413E-2,1.970681176E-2,-4.873441160E-2
2.812910881E1,-5.499265343E-2,2.077204362E-2,-4.766917601E-2
2.813159344E1,-5.818835273E-2,2.396774292E-2,-4.234301299E-2
2.813407813E1,-5.712312087E-2,2.183727734E-2,-3.914731368E-2
2.813656282E1,-6.138405204E-2,2.396774292E-2,-4.021254554E-2
2.813904745E1,-6.031882018E-2,2.290250920E-2,-4.127778113E-2
2.814153047E1,-6.138405204E-2,2.396774292E-2,-4.234301299E-2
2.814401516E1,-6.564498693E-2,2.290250920E-2,-3.914731368E-2
2.814649985E1,-7.097115368E-2,2.716344222E-2,-3.914731368E-2
2.814898448E1,-7.097115368E-2,2.290250920E-2,-3.914731368E-2
2.815146917E1,-7.203638554E-2,2.183727734E-2,-4.021254554E-2
2.815395386E1,-7.416684926E-2,2.077204362E-2,-4.234301299E-2
2.815643855E1,-7.203638554E-2,2.290250920E-2,-4.234301299E-2
2.815892323E1,-7.203638554E-2,2.503297664E-2,-4.234301299E-2
2.816140787E1,-7.416684926E-2,2.290250920E-2,-4.234301299E-2
2.816389256E1,-7.523208112E-2,2.183727734E-2,-4.447348043E-2
2.816637724E1,-7.523208112E-2,2.396774292E-2,-4.660394415E-2
2.816886193E1,-7.416684926E-2,2.609820850E-2,-4.660394415E-2
2.817134907E1,-7.310161740E-2,2.503297664E-2,-4.447348043E-2
2.817383376E1,-6.990591437E-2,2.396774292E-2,-4.766917601E-2
2.817631844E1,-6.777545065E-2,2.503297664E-2,-5.299534276E-2
2.817880308E1,-6.777545065E-2,2.396774292E-2,-4.660394415E-2
2.818128776E1,-6.884068251E-2,2.183727734E-2,-4.553871229E-2
2.818377245E1,-6.564498693E-2,2.396774292E-2,-4.660394415E-2
2.818625714E1,-6.244928762E-2,2.929390781E-2,-4.340824485E-2
2.818874183E1,-5.925358832E-2,2.503297664E-2,-4.340824485E-2
2.819122646E1,-5.925358832E-2,2.396774292E-2,-4.447348043E-2
2.819371115E1,-5.712312087E-2,2.609820850E-2,-4.873441160E-2
2.819619584E1,-5.392742157E-2,2.503297664E-2,-4.553871229E-2
2.819868053E1,-5.179695413E-2,2.609820850E-2,-4.553871229E-2
2.820116750E1,-4.860125855E-2,2.503297664E-2,-4.660394415E-2
2.820365219E1,-4.647079110E-2,2.503297664E-2,-4.766917601E-2
2.820613688E1,-4.220985994E-2,2.396774292E-2,-4.447348043E-2
2.820862152E1,-4.114462435E-2,2.290250920E-2,-4.234301299E-2
2.821110620E1,-4.007939249E-2,2.396774292E-2,-4.234301299E-2
2.821359089E1,-3.688369319E-2,2.396774292E-2,-3.808208182E-2
2.821607558E1,-3.901416063E-2,2.396774292E-2,-4.234301299E-2
2.821856026E1,-3.262276202E-2,2.716344222E-2,-4.127778113E-2
