"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.221367131E1,-1.130608693E-1,-1.000857925E1,9.062815458E-2
1.221615605E1,-1.178465188E-1,-1.000857925E1,4.755735025E-2
1.221864073E1,-1.130608693E-1,-1.002532864E1,5.952146277E-2
1.222112547E1,-1.561316848E-1,-1.004955578E1,4.755735025E-2
1.222360813E1,-1.250249892E-1,-1.002532864E1,3.798605874E-2
1.222609287E1,-1.465603858E-1,-1.003250694E1,5.473581702E-2
1.222857756E1,-1.609173268E-1,-1.002772141E1,7.387840003E-2
1.223106230E1,-1.633101404E-1,-1.004477024E1,9.541380405E-2
1.223354698E1,-1.755733639E-1,-1.003250694E1,6.430710852E-2
1.223603172E1,-1.827518344E-1,-1.001097202E1,8.584251255E-2
1.223851641E1,-1.851446480E-1,-1.002532864E1,8.105687052E-2
1.224100115E1,-1.609173268E-1,-1.001815033E1,5.952146277E-2
1.224348584E1,-1.585244983E-1,-1.004955578E1,6.669992954E-2
1.224597058E1,-1.731805354E-1,-1.006391335E1,8.584251255E-2
1.224845526E1,-1.561316848E-1,-1.006152058E1,9.302098304E-2
1.225094000E1,-1.561316848E-1,-1.005194855E1,6.430710852E-2
1.225342433E1,-1.513460279E-1,-1.007826996E1,6.191428751E-2
1.225590907E1,-1.082752272E-1,-1.007348442E1,9.062815458E-2
1.225839376E1,-1.298106313E-1,-1.014048290E1,7.866404206E-2
1.226087849E1,-1.274178028E-1,-1.013569736E1,3.080759197E-2
1.226336318E1,-1.465603858E-1,-1.015723324E1,5.952146277E-2
1.226584792E1,-1.803590059E-1,-1.014287567E1,3.798605874E-2
1.226833261E1,-1.513460279E-1,-1.011655521E1,4.995017126E-2
1.227081735E1,-1.345962733E-1,-1.011655521E1,4.755735025E-2
1.227330204E1,-1.250249892E-1,-1.013091183E1,5.473581702E-2
1.227578678E1,-1.537388563E-1,-1.012851906E1,7.627122104E-2
1.227827146E1,-1.154536903E-1,-1.015723324E1,5.234299600E-2
1.228075620E1,-1.465603858E-1,-1.016919708E1,7.387840003E-2
1.228325152E1,-1.345962733E-1,-1.015962601E1,7.866404206E-2
1.228573626E1,-1.274178028E-1,-1.016680431E1,9.062815458E-2
1.228822094E1,-1.154536903E-1,-1.018355370E1,9.062815458E-2
1.229070568E1,-1.274178028E-1,-1.011894798E1,2.602194622E-2
1.229319037E1,-1.441675574E-1,-1.014766216E1,7.387840003E-2
1.229567511E1,-1.082752272E-1,-1.015244770E1,5.952146277E-2
1.229815980E1,-1.010967568E-1,-1.009980488E1,4.037888348E-2
1.230064454E1,-8.673982322E-2,-1.009501934E1,4.516452923E-2
1.230312922E1,-9.631111473E-2,-1.009262657E1,7.148557901E-2
1.230561396E1,-8.673982322E-2,-1.009501934E1,5.234299600E-2
1.230809865E1,-5.802594870E-2,-1.006630611E1,3.320041299E-2
1.231058339E1,-7.238288224E-2,-1.004237747E1,8.584251255E-2
1.231307152E1,-3.888336942E-2,-1.005912685E1,7.148557901E-2
1.231555626E1,-5.324030295E-2,-1.004716301E1,4.516452923E-2
1.231804094E1,-7.716853172E-2,-1.003250694E1,3.798605874E-2
1.232052568E1,-4.366901144E-2,-1.000139999E1,5.473581702E-2
1.232301037E1,-8.434699476E-2,-1.003250694E1,4.995017126E-2
1.232549511E1,-5.802594870E-2,-1.003011417E1,5.473581702E-2
1.232797980E1,-6.281159073E-2,-9.996614456E0,2.841476910E-2
1.233046454E1,-5.324030295E-2,-9.984650612E0,4.277170449E-2
1.233294922E1,-5.324030295E-2,-1.001336479E1,3.559323773E-2
1.233543396E1,-1.154536903E-1,-1.003011417E1,3.080759197E-2
1.233791865E1,-7.956135273E-2,-1.002054310E1,3.798605874E-2
1.234040339E1,-8.195417374E-2,-1.003011417E1,5.712864175E-2
1.234286297E1,-9.870393574E-2,-1.004477024E1,3.320041299E-2
1.234534766E1,-9.631111473E-2,-1.009980488E1,3.559323773E-2
1.234783240E1,-7.716853172E-2,-1.014048290E1,5.473581702E-2
1.235031709E1,-1.154536903E-1,-1.011894798E1,4.037888348E-2
1.235280183E1,-1.226321608E-1,-1.010219765E1,4.755735025E-2
1.235528652E1,-1.537388563E-1,-1.008544827E1,6.430710852E-2
1.235777126E1,-1.369891018E-1,-1.012134075E1,5.473581702E-2
1.236025594E1,-1.082752272E-1,-1.016680431E1,3.080759197E-2
1.236274068E1,-1.250249892E-1,-1.014766216E1,4.037888348E-2
1.236522537E1,-1.585244983E-1,-1.012851906E1,4.995017126E-2
1.236771011E1,-1.561316848E-1,-1.009741211E1,3.559323773E-2
1.237019485E1,-1.345962733E-1,-1.012134075E1,4.516452923E-2
1.237269021E1,-1.274178028E-1,-1.011416245E1,6.669992954E-2
1.237517495E1,-1.106680483E-1,-1.010937691E1,1.884347759E-2
1.237765964E1,-1.393819153E-1,-1.008305550E1,-7.477570791E-3
1.238014438E1,-1.465603858E-1,-1.007587719E1,3.559323773E-2
1.238262907E1,-1.345962733E-1,-1.006152058E1,4.516452923E-2
1.238511381E1,-1.226321608E-1,-1.006152058E1,2.602194622E-2
1.238759849E1,-1.226321608E-1,-1.005912685E1,2.841476910E-2
1.239008318E1,-1.058823988E-1,-1.005673409E1,3.798605874E-2
1.239256792E1,-7.956135273E-2,-1.004955578E1,-7.477570791E-3
1.239505266E1,-1.106680483E-1,-1.006630611E1,-1.226321608E-2
1.239753735E1,-1.226321608E-1,-1.005194855E1,6.879365072E-3
1.240002209E1,-9.631111473E-2,-1.004477024E1,1.405783277E-2
1.240250865E1,-6.759724021E-2,-1.003489971E1,-9.870393202E-3
1.240499339E1,-7.238288224E-2,-1.003489971E1,4.486542661E-3
1.240747808E1,-6.759724021E-2,-1.005194855E1,-5.084747914E-3
1.240996282E1,-7.716853172E-2,-1.007109165E1,-3.379862010E-2
1.241244751E1,-6.041877344E-2,-1.007348442E1,-3.619144112E-2
1.241493224E1,-8.195417374E-2,-1.007348442E1,-1.226321608E-2
1.241741693E1,-4.366901144E-2,-1.005673409E1,2.123630047E-2
1.241990167E1,-7.956135273E-2,-1.006391335E1,-3.379862010E-2
1.242238636E1,-5.802594870E-2,-1.006152058E1,-9.870393202E-3
1.242487110E1,-3.409772366E-2,-1.008784103E1,1.884347759E-2
1.242735579E1,-3.888336942E-2,-1.005434132E1,-2.183450572E-2
1.242984053E1,-4.366901144E-2,-1.002772141E1,-4.576273263E-2
1.243232454E1,-6.759724021E-2,-1.003250694E1,2.093719784E-3
1.243480922E1,-1.256231871E-2,-1.005434132E1,-2.991028305E-4
1.243729396E1,-4.606183618E-2,-1.003250694E1,6.879365072E-3
1.243977870E1,-5.084748194E-2,-1.002772141E1,-9.870393202E-3
1.244226339E1,-3.170489892E-2,-1.002054310E1,-2.991028305E-4
1.244474813E1,-3.170489892E-2,-9.999007225E0,-2.691925503E-3
1.244723282E1,-4.127619043E-2,-9.987043381E0,1.645065658E-2
1.244971756E1,-3.649054468E-2,-9.991828918E0,-2.991028305E-4
1.245220224E1,-3.170489892E-2,-9.967901230E0,6.879365072E-3
1.245468698E1,-2.213360928E-2,-9.977472305E0,-2.183450572E-2
1.245717167E1,-1.495514158E-2,-9.975079536E0,6.879365072E-3
1.245965641E1,-2.931207791E-2,-9.939187050E0,1.884347759E-2
1.246213985E1,-3.170489892E-2,-9.948758125E0,-5.084747914E-3
1.246462459E1,-5.383851007E-3,-9.958329201E0,-2.901297435E-2
1.246710928E1,-5.982056609E-4,-9.910472870E0,2.093719784E-3
1.246959402E1,-1.734796353E-2,-9.955936432E0,1.405783277E-2
1.247207870E1,-4.127619043E-2,-9.946365356E0,2.602194622E-2
1.247456344E1,-1.016949583E-2,-9.941579819E0,-2.991028305E-4
1.247704813E1,-2.991028363E-3,-9.910472870E0,-5.084747914E-3
1.247953287E1,-3.409772366E-2,-9.927223206E0,5.234299600E-2
1.248201756E1,-6.999006122E-2,-9.946365356E0,4.516452923E-2
1.248450230E1,-2.931207791E-2,-9.905687332E0,4.516452923E-2
1.248698698E1,-1.495514158E-2,-9.948758125E0,2.362912335E-2
1.248947172E1,-2.931207791E-2,-9.958329201E0,3.798605874E-2
1.249195516E1,-2.452643216E-2,-9.958329201E0,7.387840003E-2
1.249443990E1,-6.520441920E-2,-1.000618649E1,4.277170449E-2
1.249692459E1,-4.606183618E-2,-1.001097202E1,5.234299600E-2
1.249940933E1,-6.520441920E-2,-9.999007225E0,9.541380405E-2
1.250189402E1,-4.366901144E-2,-1.001815033E1,8.584251255E-2
1.250437876E1,-9.631111473E-2,-1.005673409E1,1.001994461E-1
1.250686344E1,-9.152546525E-2,-1.004955578E1,4.755735025E-2
1.250934818E1,-6.759724021E-2,-1.005434132E1,5.473581702E-2
1.251183287E1,-1.010967568E-1,-1.005673409E1,6.909275055E-2
1.251431761E1,-9.631111473E-2,-1.004237747E1,7.627122104E-2
1.251680230E1,-7.238288224E-2,-1.003250694E1,6.430710852E-2
1.251928704E1,-7.477571070E-2,-1.006152058E1,8.105687052E-2
1.252179016E1,-8.913264424E-2,-1.006869888E1,6.669992954E-2
1.252427490E1,-6.759724021E-2,-1.003489971E1,8.823533356E-2
1.252675959E1,-9.391828626E-2,-1.004955578E1,7.148557901E-2
1.252924433E1,-6.520441920E-2,-1.003759193E1,4.995017126E-2
1.253172902E1,-8.195417374E-2,-1.002772141E1,1.025922745E-1
1.253421376E1,-6.999006122E-2,-1.005912685E1,7.627122104E-2
1.253669844E1,-4.606183618E-2,-1.003011417E1,9.780662507E-2
1.253918318E1,-5.802594870E-2,-9.987043381E0,8.105687052E-2
1.254166787E1,-8.434699476E-2,-9.953543663E0,5.234299600E-2
1.254415261E1,-6.520441920E-2,-9.946365356E0,3.320041299E-2
1.254663730E1,-6.759724021E-2,-9.934401512E0,6.430710852E-2
1.254912204E1,-5.802594870E-2,-9.929615974E0,4.995017126E-2
1.255158678E1,-4.845465720E-2,-9.908080101E0,7.148557901E-2
1.255407152E1,-3.409772366E-2,-9.886545181E0,1.073779166E-1
1.255655620E1,-4.606183618E-2,-9.922437668E0,6.430710852E-2
1.255904094E1,-6.041877344E-2,-9.946365356E0,7.866404206E-2
1.256152563E1,-6.999006122E-2,-9.896116257E0,4.516452923E-2
1.256401037E1,-4.845465720E-2,-9.898509026E0,4.037888348E-2
1.256649506E1,-6.999006122E-2,-9.896116257E0,6.909275055E-2
1.256897980E1,-7.477571070E-2,-9.903294563E0,3.080759197E-2
1.257146448E1,-3.409772366E-2,-9.862616539E0,4.037888348E-2
1.257394922E1,-6.520441920E-2,-9.829116821E0,6.430710852E-2
1.257643391E1,-6.999006122E-2,-9.855438232E0,1.645065658E-2
1.257891865E1,-2.213360928E-2,-9.821938515E0,3.798605874E-2
1.258140282E1,-4.606183618E-2,-9.829116821E0,3.559323773E-2
1.258388751E1,-1.495514158E-2,-9.865009308E0,2.602194622E-2
1.258637224E1,-2.991028363E-3,-9.857831001E0,2.362912335E-2
1.258885698E1,-4.606183618E-2,-9.812367439E0,3.080759197E-2
1.259134167E1,-4.845465720E-2,-9.841081619E0,3.559323773E-2
1.259382641E1,-5.383851007E-3,-9.833903313E0,4.037888348E-2
1.259631110E1,-1.016949583E-2,-9.807581902E0,1.884347759E-2
1.259879584E1,1.854437590E-2,-9.848259926E0,3.080759197E-2
1.260128053E1,-5.084748194E-2,-9.865009308E0,2.841476910E-2
1.260376527E1,-5.563312769E-2,-9.855438232E0,3.559323773E-2
1.260624995E1,-2.213360928E-2,-9.865009308E0,4.277170449E-2
1.260873469E1,-4.606183618E-2,-9.829116821E0,4.516452923E-2
1.261122089E1,-3.170489892E-2,-9.876974106E0,-5.084747914E-3
1.261370563E1,1.794616925E-3,-9.879366875E0,9.272187948E-3
1.261619032E1,-3.888336942E-2,-9.908080101E0,6.879365072E-3
1.261867506E1,-2.452643216E-2,-9.867402077E0,-2.901297435E-2
1.262115974E1,-3.170489892E-2,-9.891330719E0,-1.704886183E-2
1.262364448E1,-6.281159073E-2,-9.874580383E0,3.320041299E-2
1.262612917E1,-6.759724021E-2,-9.898509026E0,4.486542661E-3
1.262861391E1,-3.170489892E-2,-9.917651176E0,-7.477570791E-3
1.263109860E1,-7.956135273E-2,-9.917651176E0,-7.477570791E-3
1.263358334E1,-4.845465720E-2,-9.943972588E0,-5.084747914E-3
1.263606803E1,-3.649054468E-2,-9.972686768E0,1.166501082E-2
1.263855276E1,-2.691925503E-2,-9.946365356E0,-1.944168471E-2
1.264103563E1,-4.845465720E-2,-9.975079536E0,-9.870393202E-3
1.264352037E1,-7.477571070E-2,-9.984650612E0,1.645065658E-2
1.264600506E1,-4.845465720E-2,-9.989436150E0,2.123630047E-2
1.264848980E1,-6.041877344E-2,-9.939187050E0,2.123630047E-2
1.265097448E1,-4.366901144E-2,-9.965508461E0,3.559323773E-2
1.265345922E1,-4.845465720E-2,-9.927223206E0,1.884347759E-2
1.265594391E1,-4.127619043E-2,-9.943972588E0,-5.084747914E-3
1.265842865E1,-6.041877344E-2,-9.922437668E0,1.405783277E-2
1.266091334E1,-5.802594870E-2,-9.934401512E0,6.879365072E-3
1.266339808E1,-5.563312769E-2,-9.963115692E0,-2.691925503E-3
1.266588277E1,-3.649054468E-2,-9.927223206E0,-2.991028305E-4
1.266836750E1,-5.324030295E-2,-9.912865639E0,1.405783277E-2
1.267085396E1,-4.845465720E-2,-9.943972588E0,3.080759197E-2
1.267333870E1,-2.213360928E-2,-9.924830437E0,1.405783277E-2
1.267582339E1,-1.016949583E-2,-9.927223206E0,-9.870393202E-3
1.267830813E1,-3.888336942E-2,-9.934401512E0,2.093719784E-3
1.268079282E1,-3.170489892E-2,-9.905687332E0,1.645065658E-2
1.268327756E1,-3.170489892E-2,-9.893723488E0,-9.870393202E-3
1.268576224E1,-3.649054468E-2,-9.922437668E0,-3.619144112E-2
1.268824698E1,-4.845465720E-2,-9.905687332E0,-2.422732860E-2
1.269073167E1,-3.649054468E-2,-9.874580383E0,9.272187948E-3
1.269321636E1,-2.213360928E-2,-9.867402077E0,1.405783277E-2
1.269570110E1,-2.691925503E-2,-9.903294563E0,-2.991028305E-4
1.269818584E1,-3.409772366E-2,-9.893723488E0,6.879365072E-3
1.270067001E1,-1.734796353E-2,-9.900901794E0,-2.691925503E-3
1.270315474E1,-1.016949583E-2,-9.903294563E0,-7.477570791E-3
1.270563943E1,-1.734796353E-2,-9.922437668E0,1.884347759E-2
1.270812417E1,1.854437590E-2,-9.929615974E0,4.486542661E-3
1.271060886E1,-1.016949583E-2,-9.939187050E0,9.272187948E-3
1.271309360E1,-7.776673418E-3,-9.946365356E0,-1.465603895E-2
1.271557829E1,-2.931207791E-2,-9.958329201E0,1.645065658E-2
1.271806303E1,-1.734796353E-2,-9.977472305E0,3.559323773E-2
1.272054771E1,5.682953820E-2,-9.987043381E0,-9.870393202E-3
1.272303245E1,-2.991028363E-3,-9.972686768E0,2.123630047E-2
1.272551714E1,-3.170489892E-2,-9.953543663E0,1.166501082E-2
1.272800188E1,-5.383851007E-3,-9.977472305E0,1.405783277E-2
1.273048693E1,1.794616925E-3,-9.965508461E0,2.123630047E-2
1.273297167E1,4.187439568E-3,-9.953543663E0,1.884347759E-2
1.273545636E1,1.794616925E-3,-9.946365356E0,-2.691925503E-3
1.273794110E1,-3.170489892E-2,-9.943972588E0,9.272187948E-3
1.274042579E1,1.375873014E-2,-9.917651176E0,-2.991028305E-4
1.274291053E1,2.811566554E-2,-9.922437668E0,-2.691925503E-3
1.274539521E1,2.572284266E-2,-9.869794846E0,-2.991028305E-4
1.274787990E1,3.529413417E-2,-9.855438232E0,-1.226321608E-2
1.275036464E1,1.615155302E-2,-9.879366875E0,-9.870393202E-3
1.275284933E1,2.572284266E-2,-9.829116821E0,2.093719784E-3
1.275533407E1,2.572284266E-2,-9.853045464E0,-2.991028305E-4
1.275781876E1,6.580262445E-3,-9.826724052E0,-2.991028305E-4
1.276030266E1,2.811566554E-2,-9.805189133E0,-5.084747914E-3
1.276278740E1,-5.383851007E-3,-9.826724052E0,2.362912335E-2
1.276527209E1,-5.383851007E-3,-9.798010826E0,1.405783277E-2
1.276775683E1,4.187439568E-3,-9.807581902E0,1.405783277E-2
1.277024152E1,4.187439568E-3,-9.812367439E0,4.516452923E-2
1.277272626E1,-7.776673418E-3,-9.809974670E0,1.884347759E-2
1.277521094E1,-7.776673418E-3,-9.793225288E0,4.037888348E-2
1.277769563E1,-2.991028363E-3,-9.805189133E0,3.320041299E-2
1.278018037E1,-1.734796353E-2,-9.788438797E0,4.037888348E-2
1.278266506E1,-1.495514158E-2,-9.778867722E0,5.234299600E-2
1.278514980E1,-2.931207791E-2,-9.802796364E0,7.387840003E-2
1.278763448E1,-4.845465720E-2,-9.805189133E0,9.541380405E-2
1.279009198E1,-5.084748194E-2,-9.798010826E0,7.866404206E-2
1.279257672E1,-3.409772366E-2,-9.821938515E0,7.148557901E-2
1.279506141E1,-3.409772366E-2,-9.819545746E0,5.234299600E-2
1.279754615E1,-7.477571070E-2,-9.824331284E0,6.669992954E-2
1.280003084E1,-5.324030295E-2,-9.855438232E0,8.584251255E-2
1.280251558E1,-5.084748194E-2,-9.845867157E0,9.062815458E-2
1.280500026E1,-6.281159073E-2,-9.843474388E0,6.191428751E-2
1.280748495E1,-6.281159073E-2,-9.881759644E0,7.148557901E-2
1.280996969E1,-7.477571070E-2,-9.898509026E0,9.302098304E-2
1.281245438E1,-6.999006122E-2,-9.905687332E0,1.241276711E-1
1.281493912E1,-5.084748194E-2,-9.924830437E0,6.669992954E-2
1.281742381E1,-6.041877344E-2,-9.924830437E0,7.866404206E-2
1.281993495E1,-4.366901144E-2,-9.920044899E0,5.712864175E-2
1.282241969E1,-6.759724021E-2,-9.943972588E0,5.473581702E-2
1.282490438E1,-6.520441920E-2,-9.943972588E0,9.302098304E-2
1.282738912E1,-1.058823988E-1,-9.910472870E0,6.430710852E-2
1.282987381E1,-7.477571070E-2,-9.929615974E0,6.430710852E-2
1.283235855E1,-7.956135273E-2,-9.910472870E0,5.234299600E-2
1.283484323E1,-1.034895778E-1,-9.908080101E0,4.277170449E-2
1.283732792E1,-4.845465720E-2,-9.874580383E0,6.669992954E-2
1.283981266E1,-5.324030295E-2,-9.848259926E0,1.049850956E-1
1.284229735E1,-2.991028363E-3,-9.853045464E0,6.191428751E-2
1.284478209E1,-5.324030295E-2,-9.853045464E0,5.712864175E-2
1.284726678E1,-7.238288224E-2,-9.831509590E0,6.430710852E-2
1.284975214E1,-3.170489892E-2,-9.841081619E0,6.909275055E-2
1.285223688E1,-2.931207791E-2,-9.855438232E0,7.627122104E-2
1.285472157E1,-1.256231871E-2,-9.850652695E0,8.584251255E-2
1.285720631E1,-3.649054468E-2,-9.841081619E0,5.234299600E-2
1.285969099E1,-1.495514158E-2,-9.841081619E0,1.405783277E-2
1.286217573E1,-2.691925503E-2,-9.838688850E0,2.123630047E-2
1.286466042E1,-6.041877344E-2,-9.838688850E0,2.602194622E-2
1.286714511E1,-2.931207791E-2,-9.865009308E0,5.473581702E-2
1.286962985E1,-1.016949583E-2,-9.853045464E0,5.473581702E-2
1.287211454E1,-3.409772366E-2,-9.853045464E0,2.123630047E-2
1.287459928E1,-1.256231871E-2,-9.862616539E0,1.405783277E-2
1.287708396E1,4.187439568E-3,-9.850652695E0,1.405783277E-2
1.287956865E1,-2.213360928E-2,-9.891330719E0,6.879365072E-3
1.288205339E1,-1.974078640E-2,-9.876974106E0,-7.477570791E-3
1.288453808E1,-1.974078640E-2,-9.884152412E0,2.362912335E-2
1.288702282E1,-4.366901144E-2,-9.876974106E0,1.405783277E-2
1.288950751E1,1.794616925E-3,-9.903294563E0,-2.183450572E-2
1.289199224E1,-1.495514158E-2,-9.922437668E0,-2.422732860E-2
1.289447693E1,-5.982056609E-4,-9.903294563E0,-4.097708687E-2
1.289696162E1,-7.776673418E-3,-9.915258408E0,-9.870393202E-3
1.289944636E1,-2.691925503E-2,-9.905687332E0,1.884347759E-2
1.290193105E1,-1.734796353E-2,-9.893723488E0,-1.226321608E-2
1.290441579E1,-1.495514158E-2,-9.905687332E0,-3.858426586E-2
1.290690047E1,-3.409772366E-2,-9.927223206E0,-4.097708687E-2
1.290938422E1,-3.409772366E-2,-9.896116257E0,-2.662015148E-2
1.291186896E1,-1.974078640E-2,-9.898509026E0,-4.336991161E-2
1.291435365E1,-1.974078640E-2,-9.896116257E0,-4.576273263E-2
1.291683839E1,-4.127619043E-2,-9.869794846E0,4.486542661E-3
1.291932308E1,-4.127619043E-2,-9.848259926E0,-1.465603895E-2
1.292180782E1,-1.256231871E-2,-9.872187614E0,1.645065658E-2
1.292429250E1,-2.213360928E-2,-9.855438232E0,2.362912335E-2
1.292677719E1,-3.409772366E-2,-9.824331284E0,-9.870393202E-3
1.292926193E1,-3.170489892E-2,-9.838688850E0,-2.183450572E-2
1.293174662E1,-3.888336942E-2,-9.843474388E0,-2.991028305E-4
1.293423136E1,-1.256231871E-2,-9.862616539E0,-2.691925503E-3
1.293671605E1,-3.649054468E-2,-9.853045464E0,-7.477570791E-3
1.293920026E1,-3.888336942E-2,-9.884152412E0,-7.477570791E-3
1.294168500E1,-4.845465720E-2,-9.886545181E0,6.879365072E-3
1.294416969E1,-3.649054468E-2,-9.891330719E0,6.879365072E-3
1.294665443E1,-2.931207791E-2,-9.874580383E0,3.559323773E-2
1.294913912E1,-4.127619043E-2,-9.879366875E0,-2.691925503E-3
1.295162386E1,-7.776673418E-3,-9.865009308E0,-9.870393202E-3
1.295410855E1,-7.776673418E-3,-9.860223770E0,-3.379862010E-2
1.295659323E1,-3.170489892E-2,-9.855438232E0,-2.901297435E-2
1.295907797E1,-3.649054468E-2,-9.872187614E0,-1.465603895E-2
1.296156266E1,-5.982056609E-4,-9.841081619E0,1.884347759E-2
1.296404740E1,-1.974078640E-2,-9.829116821E0,1.166501082E-2
1.296653209E1,-3.409772366E-2,-9.805189133E0,1.166501082E-2
1.296901652E1,-2.691925503E-2,-9.793225288E0,2.093719784E-3
1.297150126E1,1.615155302E-2,-9.809974670E0,-2.691925503E-3
1.297398594E1,1.615155302E-2,-9.807581902E0,-2.691925503E-3
1.297647068E1,1.136590727E-2,-9.783653259E0,2.093719784E-3
1.297895537E1,2.333002165E-2,-9.737891197E0,-1.704886183E-2
1.298144011E1,1.375873014E-2,-9.740283966E0,2.093719784E-3
1.298392480E1,5.204389244E-2,-9.730711937E0,-5.084747914E-3
1.298640948E1,2.811566554E-2,-9.711569786E0,-2.662015148E-2
1.298889422E1,5.204389244E-2,-9.725926399E0,-1.226321608E-2
1.299137891E1,2.333002165E-2,-9.690034866E0,-2.662015148E-2
1.299386365E1,5.682953820E-2,-9.713962555E0,-5.084747914E-3
1.299634834E1,5.443671346E-2,-9.716355324E0,1.884347759E-2
1.299883261E1,4.247260094E-2,-9.678070068E0,9.272187948E-3
1.300131735E1,4.965107143E-2,-9.692427635E0,-5.084747914E-3
1.300380204E1,5.922235921E-2,-9.699605942E0,-9.870393202E-3
1.300628678E1,6.161518395E-2,-9.701998711E0,9.272187948E-3
1.300877146E1,7.118647546E-2,-9.706784248E0,-7.477570791E-3
1.301125620E1,7.357929647E-2,-9.711569786E0,2.841476910E-2
1.301374089E1,3.529413417E-2,-9.747462273E0,-1.944168471E-2
1.301622558E1,3.529413417E-2,-9.711569786E0,-3.379862010E-2
1.301871032E1,4.965107143E-2,-9.709177017E0,-1.226321608E-2
1.302119501E1,3.768695518E-2,-9.757033348E0,-1.465603895E-2
1.302367974E1,5.922235921E-2,-9.776474953E0,-2.183450572E-2
1.302616443E1,3.050848842E-2,-9.725926399E0,-1.704886183E-2
1.302863240E1,8.973085321E-3,-9.740283966E0,6.879365072E-3
1.303111714E1,3.050848842E-2,-9.737891197E0,1.166501082E-2
1.303360183E1,1.375873014E-2,-9.718748093E0,1.884347759E-2
1.303608657E1,6.580262445E-3,-9.742676735E0,4.516452923E-2
1.303857126E1,-2.213360928E-2,-9.725926399E0,4.995017126E-2
1.304105599E1,-2.452643216E-2,-9.747462273E0,2.123630047E-2
1.304354068E1,-2.931207791E-2,-9.733105659E0,3.798605874E-2
1.304602537E1,-5.084748194E-2,-9.733105659E0,2.362912335E-2
1.304851011E1,-3.649054468E-2,-9.716355324E0,9.272187948E-3
1.305099480E1,-5.084748194E-2,-9.713962555E0,3.320041299E-2
1.305347954E1,-6.999006122E-2,-9.711569786E0,4.755735025E-2
1.305596422E1,-6.759724021E-2,-9.711569786E0,1.166501082E-2
1.305846683E1,-4.606183618E-2,-9.699605942E0,5.473581702E-2
1.306095157E1,-6.281159073E-2,-9.716355324E0,3.320041299E-2
1.306343626E1,-7.956135273E-2,-9.690034866E0,7.148557901E-2
1.306592099E1,-7.477571070E-2,-9.675677299E0,7.866404206E-2
1.306840568E1,-5.563312769E-2,-9.706784248E0,6.191428751E-2
1.307089042E1,-5.802594870E-2,-9.725926399E0,6.430710852E-2
1.307337511E1,-6.281159073E-2,-9.749855042E0,4.755735025E-2
1.307585980E1,-9.152546525E-2,-9.759426117E0,1.405783277E-2
1.307834454E1,-9.631111473E-2,-9.781260490E0,4.755735025E-2
1.308082922E1,-8.673982322E-2,-9.774082184E0,8.105687052E-2
1.308331396E1,-6.759724021E-2,-9.783653259E0,8.105687052E-2
1.308579865E1,-1.058823988E-1,-9.761818886E0,8.344969153E-2
1.308828464E1,-1.058823988E-1,-9.764211655E0,6.191428751E-2
1.309076938E1,-1.058823988E-1,-9.747462273E0,7.387840003E-2
1.309325407E1,-6.041877344E-2,-9.774082184E0,9.541380405E-2
1.309573881E1,-7.956135273E-2,-9.798010826E0,7.866404206E-2
1.309822349E1,-1.106680483E-1,-9.771689415E0,6.669992954E-2
1.310070823E1,-7.956135273E-2,-9.776474953E0,8.105687052E-2
1.310319292E1,-1.010967568E-1,-9.788438797E0,7.387840003E-2
1.310567761E1,-1.250249892E-1,-9.795618057E0,4.995017126E-2
1.310816235E1,-1.010967568E-1,-9.786046028E0,6.909275055E-2
1.311064704E1,-9.870393574E-2,-9.805189133E0,7.627122104E-2
1.311313178E1,-5.802594870E-2,-9.826724052E0,5.952146277E-2
1.311561646E1,-9.391828626E-2,-9.865009308E0,7.627122104E-2
